-- Estrutura: pessoa_id,agencia,conta,banco,id
8255,25218,99448630,410527,938
1588,62009,23644722,138684,939
8237,18599,98829033,476444,940
5118,99911,9905767,102668,941
7308,33002,37780280,844517,942
2103,94943,32766444,507394,943
8328,72796,64133441,566959,944
3292,124,82936770,544600,945
440,68520,27316032,357702,946
3089,10947,51511093,882522,947
727,35324,60375819,964676,948
2159,85670,62087677,729070,949
5983,53833,51528430,58202,950
6858,10268,12301214,876070,951
9252,48708,57814420,430833,952
9791,66863,80971196,822473,953
3568,44367,43308051,826613,954
7267,74034,79398834,621395,955
8154,49458,77213522,857044,956
3461,36224,29227910,976141,957
1076,91185,96870105,790842,958
4865,77097,85893759,941314,959
5632,39628,43307258,821822,960
5318,8374,90347075,403998,961
5437,78083,60829843,772225,962
4243,79383,340924,857938,963
7446,89334,24359041,191232,964
3308,26499,53046850,563020,965
1956,60153,32406813,67296,966
7000,1866,33672600,585838,967
5849,49113,26426491,330490,968
3079,97192,9061735,731714,969
5912,36788,31406556,565281,970
7544,51926,55237982,313676,971
9095,11073,4732263,593136,972
5282,66754,61095127,298177,973
8663,86941,62664543,930256,974
7604,83606,70435429,525086,975
4449,2203,18823303,933125,976
5304,67180,55052772,772644,977
8037,51103,60045180,962912,978
9516,96465,80885745,676327,979
497,964,15866774,589245,980
9723,74284,5865866,917346,981
8806,96526,46475036,438490,982
3457,15935,97132465,755155,983
6638,78821,12140344,732351,984
3320,61875,78352310,237752,985
5607,27362,78962646,17193,986
676,64760,34721464,901668,987
608,94989,88073910,750781,988
6783,11478,55318933,702002,989
9644,26998,5356278,565124,990
2077,11154,42757613,644394,991
5397,84484,29983336,163472,992
8442,7630,34512058,430894,993
2264,91997,2962583,698775,994
9534,4042,84997277,233010,995
6188,56248,37840603,395803,996
2788,22051,7784598,549078,997
2356,41842,76819759,61953,998
5662,21816,3117408,449162,999
8466,14500,47803168,222691,1000
3486,18302,5847828,984482,1001
6055,44971,52495303,758356,1002
863,85390,74882308,923992,1003
4202,81949,94640306,645170,1004
7338,3114,36635773,319231,1005
7680,74997,92802812,425815,1006
3084,28244,86479918,8200,1007
8898,57938,85226161,808461,1008
5630,62711,88458783,435764,1009
5051,39323,79052585,829029,1010
6961,31846,46344197,381607,1011
6699,84393,64217404,746745,1012
2718,38492,71565584,815541,1013
7793,15822,45526568,598574,1014
2551,63161,67649037,323071,1015
5851,51622,86861978,506849,1016
19,94007,36173583,793060,1017
9350,51057,14107201,340591,1018
2409,53662,62356358,449567,1019
2872,54633,75620773,464406,1020
6406,11791,73667828,504957,1021
8640,3656,3019647,404747,1022
1725,28588,18160656,873438,1023
7171,46722,24480759,179861,1024
4500,95598,38047752,729797,1025
4829,84870,81191544,761234,1026
2448,37475,57517140,242722,1027
5351,510,31220925,708727,1028
8756,21172,68276061,467160,1029
7798,36351,64320106,965263,1030
9109,95626,62102726,649155,1031
3299,26668,62390896,773621,1032
2927,44328,99957778,331135,1033
1666,2614,98150701,791948,1034
3062,97514,26097048,489296,1035
4619,78638,86981712,167363,1036
9744,47196,99776294,505376,1037
7848,77680,40068824,86474,1038
3132,41452,81903517,526641,1039
2281,16255,43198471,978130,1040
7512,80107,95012262,91792,1041
56,98029,54268443,849539,1042
2303,89045,16189650,804689,1043
1034,15351,50395980,124568,1044
866,45324,67507681,857913,1045
2689,11812,98881989,515847,1046
433,91309,1903395,752027,1047
2073,45484,56432435,143646,1048
5438,28202,73832996,660778,1049
8363,77787,16277915,994129,1050
9297,14822,27594493,894354,1051
6158,59533,98312466,159684,1052
9111,69426,44065825,774865,1053
4878,57343,70953749,633143,1054
8122,43422,4958665,92412,1055
9623,79014,64263229,775392,1056
3266,1732,26171386,821350,1057
4155,84262,28903041,308725,1058
2914,68058,92820146,120697,1059
8429,9446,90011600,447930,1060
9300,85825,84108844,513039,1061
149,78896,65619287,970357,1062
5728,10490,84867738,402109,1063
7293,6944,3283986,139645,1064
5060,49974,56821591,598524,1065
3345,16176,74449976,68487,1066
4060,13131,48404547,807249,1067
6453,58851,79040279,717816,1068
5342,60059,16334448,104109,1069
9492,12920,76085054,537645,1070
3615,29053,24938320,310574,1071
9941,88612,57984123,221958,1072
6488,78847,61513851,343227,1073
5267,30148,11447581,768242,1074
1141,77241,10800520,883496,1075
3055,84855,32579124,984283,1076
3147,13069,86804143,128752,1077
9070,92764,19130812,376790,1078
7391,3009,23786384,43905,1079
9132,43364,7539538,519895,1080
5519,26151,15936504,856839,1081
9738,44694,19199928,232734,1082
4871,39417,99007634,176812,1083
222,87707,23299720,512948,1084
9654,26426,99585295,863427,1085
183,45062,31569714,721164,1086
5981,23792,60450540,496627,1087
645,6959,85519688,680400,1088
6980,58711,33230312,43989,1089
6901,46820,1157633,867782,1090
9395,63515,64204160,512851,1091
9375,1360,35532482,862074,1092
7979,72406,7943601,648942,1093
4378,21094,50221371,101315,1094
9465,43726,25959548,735887,1095
8428,69446,16919339,417522,1096
5391,30966,47933289,435065,1097
5455,18816,82301520,497291,1098
2538,12807,92392178,383075,1099
8089,80207,78381474,584471,1100
8833,74198,69901622,340397,1101
9911,20609,24344907,487119,1102
855,23025,9841447,252865,1103
2095,27459,2599013,245118,1104
4669,22412,97374511,627925,1105
5348,91953,31730775,609790,1106
9012,58111,39582823,309728,1107
2871,11859,29312292,144493,1108
6537,67429,85273898,100886,1109
9957,82786,42698639,333042,1110
671,99162,35033080,315281,1111
908,56995,28865395,979196,1112
1032,67871,91627646,584857,1113
8283,15565,5068382,963769,1114
4254,8889,43977045,410053,1115
8109,93287,20090674,966871,1116
9379,95291,59961914,535128,1117
4220,92401,25015993,639018,1118
7977,64067,56135740,543208,1119
5699,127,51958112,331296,1120
2933,41596,20745167,608381,1121
2024,70747,31688357,498042,1122
6247,88879,67580464,906900,1123
3887,1630,52263704,134178,1124
7916,38273,37806448,137825,1125
9707,75272,55767543,179138,1126
4294,27716,78732266,187696,1127
5948,50641,39450929,424175,1128
5698,10785,11777749,394978,1129
7263,59163,76473212,230430,1130
6368,10113,91055514,533208,1131
2486,34242,25112689,781475,1132
1186,42669,75186824,187198,1133
6239,38122,36122653,540523,1134
8587,2744,17990075,925236,1135
9204,12843,90337176,118254,1136
4950,25127,33779324,280874,1137
8995,12713,40852657,199981,1138
6183,14694,50158354,869648,1139
8422,2398,93063841,86969,1140
269,561,7016252,168087,1141
7548,20664,80050265,188622,1142
7473,57627,53671805,698876,1143
4127,83922,31080368,508367,1144
1979,79219,3930818,997306,1145
54,96941,88210814,991438,1146
189,55161,56941161,476951,1147
8802,49086,69858000,834800,1148
969,9202,89848001,914782,1149
593,73517,36413436,288332,1150
4510,14844,53405660,323226,1151
5909,70898,78756967,779032,1152
8369,99265,67214695,50077,1153
9857,93324,8262072,57451,1154
1237,7769,15020882,203215,1155
6377,32333,30919744,256468,1156
8780,70139,60244788,320627,1157
9408,39525,44967928,462689,1158
4288,74990,54682345,856933,1159
4359,55874,40117981,309831,1160
7643,78989,64044558,887530,1161
8191,64816,84923354,163617,1162
105,84091,79138214,981609,1163
5859,16021,65101509,127659,1164
8400,27707,44581462,889522,1165
1070,46670,83834654,441651,1166
5436,20909,62172269,235827,1167
3869,22467,62198890,564882,1168
6772,83942,43956054,847804,1169
6833,42089,43800865,229860,1170
8523,43838,31097415,99949,1171
6041,46745,87691200,268563,1172
993,41866,1802050,158812,1173
1136,51099,20373065,297572,1174
9517,19840,34466518,609991,1175
269,61323,77693111,785752,1176
2194,22627,30520837,746481,1177
7213,80281,44499259,419107,1178
8397,21534,3825706,668597,1179
1565,73821,83772810,76139,1180
3323,35274,13750572,968272,1181
2078,46275,45193929,166185,1182
6366,14137,89618701,484889,1183
770,82738,20387958,239097,1184
6617,52445,88073322,377836,1185
1631,13030,54779131,296459,1186
9742,59781,31988189,898213,1187
4738,53424,14202820,213516,1188
3609,26780,27847608,674126,1189
4767,80840,57848361,756591,1190
7749,13825,11088319,579909,1191
9067,95947,34287675,12295,1192
124,79808,799602,632043,1193
8576,45971,91321444,202025,1194
8054,84008,99399528,609917,1195
1437,55311,69272383,102341,1196
3,68255,12501657,809163,1197
5497,52886,76266908,853295,1198
9464,12401,60333902,24771,1199
204,96736,39038638,14800,1200
2557,30683,88599722,675712,1201
5274,50903,35661407,901134,1202
3547,7565,86882242,636604,1203
8144,96808,61339065,221823,1204
4459,756,58008552,224195,1205
8354,53298,46317325,483477,1206
357,15360,68595310,733607,1207
8568,88833,18253467,838071,1208
4504,97917,35496034,836799,1209
6672,1667,57545824,491261,1210
3267,22291,45509054,474069,1211
6602,12580,3994360,978341,1212
5110,38107,57936971,12846,1213
3878,16552,18026920,722692,1214
8442,40239,64042845,373758,1215
8234,62228,4538300,466332,1216
8940,3061,18712973,835230,1217
6138,77615,55507317,429199,1218
4326,8836,89765082,612533,1219
785,98849,82348313,909883,1220
1148,70725,22342415,475739,1221
3095,16878,45092246,284865,1222
7998,63154,99255394,264851,1223
3767,20123,66820365,704367,1224
1786,98814,58051266,629585,1225
9395,20365,36519472,734887,1226
8265,14970,58074411,299403,1227
2680,56682,64459122,855747,1228
5791,73013,25986069,116166,1229
3997,56858,15782296,725243,1230
5803,90135,3647179,982303,1231
7836,28973,5361197,231340,1232
4205,19317,43457548,90345,1233
4085,19370,97034264,911075,1234
3428,48767,64963221,159744,1235
5885,15091,1798110,233008,1236
9873,13680,68609419,646495,1237
9421,55166,30541056,610004,1238
8312,85479,5034927,38215,1239
1683,38218,95132744,536769,1240
972,34894,87901450,74808,1241
1329,55384,44790174,385405,1242
7598,34796,77364485,912056,1243
9193,99713,13770070,429384,1244
8844,80238,99495633,646816,1245
6040,40606,28993910,868852,1246
8885,82393,25990188,553657,1247
1444,93208,74311818,960587,1248
5364,11248,6364217,239564,1249
2721,94207,10113087,433502,1250
6895,30034,88678776,594229,1251
7782,39258,69100914,834122,1252
7180,61990,15468376,365852,1253
3872,30446,93286268,691079,1254
598,1003,18718000,308935,1255
2948,89362,24184075,827738,1256
6051,81279,37635175,806866,1257
9345,89716,15829123,942388,1258
7022,56144,95735456,303642,1259
5194,69491,9158810,495950,1260
1333,42495,83577985,524499,1261
7783,37698,57382896,231943,1262
1797,37152,18068684,262003,1263
7558,79118,13968733,795879,1264
594,5893,98911338,965470,1265
170,88379,89969327,820882,1266
4626,21135,66396490,825784,1267
3472,62914,17259915,364869,1268
9194,69032,17657553,869816,1269
581,71649,5044426,228148,1270
2395,14372,62759641,563021,1271
7174,89534,18748808,911064,1272
4227,16143,24513971,460478,1273
7058,12511,47960686,249477,1274
5254,1472,6298731,566997,1275
7134,74756,88492172,550538,1276
1999,81490,34328466,65481,1277
6155,26891,73813927,342844,1278
96,76094,72632578,873206,1279
2566,33656,10447774,567201,1280
248,75252,40373103,185722,1281
3849,71119,65942959,794341,1282
2113,92617,34517252,43319,1283
6545,48239,51529797,491880,1284
2589,7665,36388701,902494,1285
5528,12111,29631244,153805,1286
4236,90144,45155453,944864,1287
3991,60581,99286903,188813,1288
9112,49474,54273709,960862,1289
3445,69906,16662010,488641,1290
1559,54821,85434526,689353,1291
9244,69452,68863678,527144,1292
2462,23414,61471463,179973,1293
9733,20099,1549888,903664,1294
4570,24926,76240783,483389,1295
2603,71418,39592913,605476,1296
9333,15563,13305097,159810,1297
9401,55389,14832595,559849,1298
9109,87453,74692135,4587,1299
2669,60617,23019209,729049,1300
2132,92379,69900545,164944,1301
9915,81288,21630359,710245,1302
4803,63856,50441900,95239,1303
9369,68229,22924367,441670,1304
1530,24871,75630373,768837,1305
5624,52847,58744125,692298,1306
868,5444,26983506,98844,1307
4544,982,63714840,850819,1308
200,3310,27103454,336455,1309
156,23031,61437117,120433,1310
9402,42184,67982681,301599,1311
501,5214,62334123,228647,1312
6461,30497,85179617,18215,1313
8501,46049,16753276,684685,1314
3368,638,7920579,937097,1315
5439,11659,25672641,470521,1316
19,65304,7633869,903832,1317
4121,89192,42679250,922640,1318
6348,63559,82882850,140602,1319
8490,28538,64266928,34623,1320
4315,4038,45330026,149377,1321
1582,61852,178688,559428,1322
8665,58553,99963752,9144,1323
1522,67684,57703824,823610,1324
1660,20895,30055851,396979,1325
9768,71908,81677051,754219,1326
8788,92898,38413474,214544,1327
6318,2601,83585842,51435,1328
3641,4356,50613405,503488,1329
6639,10653,31309942,383287,1330
6524,51588,3841602,826541,1331
8923,41701,77076482,957919,1332
591,503,97468907,640060,1333
9856,24529,5884060,712424,1334
2238,69846,27137187,229197,1335
2351,78612,92764940,840481,1336
7498,94819,64543840,108573,1337
1713,7308,16064831,59418,1338
8966,91648,74489194,460946,1339
6817,99001,86207942,461803,1340
1585,42553,15645003,626832,1341
514,19562,6686925,118808,1342
9857,79315,28047973,965423,1343
8359,8314,14915288,866237,1344
5883,19686,7770530,944090,1345
7719,66193,78689850,985952,1346
8453,91523,74373215,69110,1347
5007,59684,3176007,233785,1348
8365,80875,7174914,809551,1349
6306,30073,78937294,554247,1350
8823,52623,12378180,378099,1351
7934,19429,22431876,813474,1352
7683,87836,87277480,484878,1353
9133,91782,69018105,496542,1354
6389,16956,78176328,136101,1355
4522,99671,61854755,388918,1356
7625,4590,12984608,27205,1357
125,33865,23646662,287577,1358
4077,52243,6276244,245731,1359
5391,40856,19345081,651021,1360
6918,92996,30160041,622314,1361
7242,54580,32119403,918710,1362
1190,57417,17160572,461062,1363
5192,65303,10307679,885649,1364
9081,73388,61605018,747504,1365
655,19625,80127364,429632,1366
6427,58505,7817840,390913,1367
8561,44410,95745984,230306,1368
9770,13050,44493096,522195,1369
6959,99579,66507691,216672,1370
7254,21017,90838483,438248,1371
1680,77454,76861931,754686,1372
4204,17607,33835313,805240,1373
7929,44505,58607020,495535,1374
1290,87118,97958467,139158,1375
4687,92951,6363816,674815,1376
6167,94036,48463086,388717,1377
2088,57988,19065286,912303,1378
692,39895,2313538,855244,1379
2880,36280,26248212,868196,1380
8167,32246,97059293,680044,1381
1065,15217,43799209,531955,1382
5449,94876,39395016,824705,1383
163,52554,74829982,795929,1384
1476,23347,82168518,227592,1385
2905,37964,54646739,840469,1386
9863,42531,73634995,393987,1387
4230,73035,20844709,766114,1388
6095,11137,32321671,146186,1389
9589,38255,56880632,464590,1390
5030,95209,84400167,259946,1391
1866,36504,89617312,543637,1392
6509,22612,70800007,54502,1393
5413,3407,57816969,437049,1394
7765,13009,69406829,681175,1395
4161,4338,10994570,814523,1396
7412,62715,21604835,904881,1397
2031,60183,83714600,765018,1398
6651,35689,72488620,338395,1399
5358,28602,65424701,621270,1400
5293,19242,74334124,196882,1401
227,15307,22565919,575459,1402
5337,88540,37038361,828874,1403
6888,88714,4953275,459632,1404
8431,2931,51926951,559446,1405
1499,99116,34128824,49098,1406
3892,94264,39003890,184421,1407
3095,23931,90134177,490486,1408
4762,7246,15286339,223696,1409
3003,91206,79206667,588145,1410
4024,63971,37191734,317667,1411
2322,809,7722160,777989,1412
3084,26495,49581027,506513,1413
7673,9442,47198775,538079,1414
8518,69395,80794166,80033,1415
7637,4038,26678554,294359,1416
9841,87918,35336611,616365,1417
7352,82477,16024222,931071,1418
2375,93058,15802041,510153,1419
6199,2289,81715067,381063,1420
8664,61136,87613729,44542,1421
7440,39472,72351185,381812,1422
6010,61383,37253087,606365,1423
1044,71179,82463626,361985,1424
3738,7686,33422525,352953,1425
6554,45982,4382428,483641,1426
1057,56417,26985697,836692,1427
9373,96123,91821450,828974,1428
8770,42666,21444478,152335,1429
1644,22143,55080294,589463,1430
1560,97082,1640322,121389,1431
4530,55294,82691868,525665,1432
1062,79509,13736656,543096,1433
6894,46399,72592544,406632,1434
5686,39235,93896938,179878,1435
1257,88650,44509761,639809,1436
6957,54285,72965593,677681,1437
4982,67210,19849966,152318,1438
5266,74401,19785290,684608,1439
4445,92136,3177211,552697,1440
7374,74337,73084518,142234,1441
8248,37502,14052790,413016,1442
7010,80693,58418774,772019,1443
2825,37042,46438574,269482,1444
5264,37550,42630884,910087,1445
8236,14905,2851403,434041,1446
5975,98407,1763267,945381,1447
2671,4102,96215456,647236,1448
3617,38620,44304650,382294,1449
1560,30225,81517594,320690,1450
4033,31634,97666378,691293,1451
884,42558,86993603,156132,1452
2803,92747,15918965,69021,1453
4957,12061,72941181,588406,1454
7159,29650,54524958,840750,1455
3585,19419,14693248,660031,1456
8448,93647,41101222,896322,1457
9280,8150,11450140,224108,1458
5605,10498,50735089,507248,1459
1724,33614,34638673,171902,1460
1143,86040,66552395,339554,1461
